lat,long,time,
52.9333,-1.5,1463961600,
52.9333,-1.5,1464048000,
52.9333,-1.5,1464134400,
52.9333,-1.5,1464220800,
52.9333,-1.5,1464307200,
52.9333,-1.5,1464393600,
52.9333,-1.5,1464480000,
52.9333,-1.5,1464566400,
52.9333,-1.5,1464652800,
52.9333,-1.5,1464739200,
52.9333,-1.5,1464825600,
52.9333,-1.5,1464912000,
52.9333,-1.5,1464998400,
52.9333,-1.5,1465084800,
52.9333,-1.5,1465171200,
52.9333,-1.5,1465257600,
52.9333,-1.5,1465344000,
52.9333,-1.5,1465430400,
52.9333,-1.5,1465516800,
52.9333,-1.5,1465603200,
52.9333,-1.5,1465689600,
52.9333,-1.5,1465776000,
52.9333,-1.5,1465862400,
52.9333,-1.5,1465948800,
52.9333,-1.5,1466035200,
52.9333,-1.5,1466121600,
52.9333,-1.5,1466208000,
52.9333,-1.5,1466294400,
52.9333,-1.5,1466380800,
52.9333,-1.5,1466467200,
52.9333,-1.5,1466553600,
52.9333,-1.5,1466640000,
52.9333,-1.5,1466726400,
52.9333,-1.5,1466812800,
52.9333,-1.5,1466899200,
52.9333,-1.5,1466985600,
52.9333,-1.5,1467072000,
52.9333,-1.5,1467158400,
52.9333,-1.5,1467244800,
52.9333,-1.5,1467331200,
52.9333,-1.5,1467417600,
52.9333,-1.5,1467504000,
52.9333,-1.5,1467590400,
52.9333,-1.5,1467676800,
52.9333,-1.5,1467763200,
52.9333,-1.5,1467849600,
52.9333,-1.5,1467936000,
52.9333,-1.5,1468022400,
52.9333,-1.5,1468108800,
52.9333,-1.5,1468195200,
52.9333,-1.5,1468281600,
52.9333,-1.5,1468368000,
52.9333,-1.5,1468454400,
52.9333,-1.5,1468540800,
52.9333,-1.5,1468627200,
52.9333,-1.5,1468713600,
52.9333,-1.5,1468800000,
52.9333,-1.5,1468886400,
52.9333,-1.5,1468972800,
52.9333,-1.5,1469059200,
52.9333,-1.5,1469145600,
52.9333,-1.5,1469232000,
52.9333,-1.5,1469318400,
52.9333,-1.5,1469404800,
52.9333,-1.5,1469491200,
52.9333,-1.5,1469577600,
52.9333,-1.5,1469664000,
52.9333,-1.5,1469750400,
52.9333,-1.5,1469836800,
52.9333,-1.5,1469923200,
52.9333,-1.5,1470009600,
52.9333,-1.5,1470096000,
52.9333,-1.5,1470182400,
52.9333,-1.5,1470268800,
52.9333,-1.5,1470355200,
52.9333,-1.5,1470441600,
52.9333,-1.5,1470528000,
52.9333,-1.5,1470614400,
52.9333,-1.5,1470700800,
52.9333,-1.5,1470787200,
52.9333,-1.5,1470873600,
52.9333,-1.5,1470960000,
52.9333,-1.5,1471046400,
52.9333,-1.5,1471132800,
52.9333,-1.5,1471219200,
52.9333,-1.5,1471305600,
52.9333,-1.5,1471392000,
52.9333,-1.5,1471478400,
52.9333,-1.5,1471564800,
52.9333,-1.5,1471651200,
52.9333,-1.5,1471737600,
52.9333,-1.5,1471824000,
52.9333,-1.5,1471910400,
52.9333,-1.5,1471996800,
52.9333,-1.5,1472083200,
52.9333,-1.5,1472169600,
52.9333,-1.5,1472256000,
52.9333,-1.5,1472342400,
52.9333,-1.5,1472428800,
52.9333,-1.5,1472515200,
52.9333,-1.5,1472601600,
52.9333,-1.5,1472688000,
52.9333,-1.5,1472774400,
52.9333,-1.5,1472860800,
52.9333,-1.5,1472947200,
52.9333,-1.5,1473033600,
52.9333,-1.5,1473120000,
52.9333,-1.5,1473206400,
52.9333,-1.5,1473292800,
52.9333,-1.5,1473379200,
52.9333,-1.5,1473465600,
52.9333,-1.5,1473552000,
52.9333,-1.5,1473638400,
52.9333,-1.5,1473724800,
52.9333,-1.5,1473811200,
52.9333,-1.5,1473897600,
52.9333,-1.5,1473984000,
52.9333,-1.5,1474070400,
52.9333,-1.5,1474156800,
52.9333,-1.5,1474243200,
52.9333,-1.5,1474329600,
52.9333,-1.5,1474416000,
52.9333,-1.5,1474502400,
52.9333,-1.5,1474588800,
52.9333,-1.5,1474675200,
52.9333,-1.5,1474761600,
52.9333,-1.5,1474848000,
52.9333,-1.5,1474934400,
52.9333,-1.5,1475020800,
52.9333,-1.5,1475107200,
52.9333,-1.5,1475193600,
52.9333,-1.5,1475280000,
52.9333,-1.5,1475366400,
52.9333,-1.5,1475452800,
52.9333,-1.5,1475539200,
52.9333,-1.5,1475625600,
52.9333,-1.5,1475712000,
52.9333,-1.5,1475798400,
52.9333,-1.5,1475884800,
52.9333,-1.5,1475971200,
52.9333,-1.5,1476057600,
52.9333,-1.5,1476144000,
52.9333,-1.5,1476230400,
52.9333,-1.5,1476316800,
52.9333,-1.5,1476403200,
52.9333,-1.5,1476489600,
52.9333,-1.5,1476576000,
52.9333,-1.5,1476662400,
52.9333,-1.5,1476748800,
52.9333,-1.5,1476835200,
52.9333,-1.5,1476921600,
52.9333,-1.5,1477008000,
52.9333,-1.5,1477094400,
52.9333,-1.5,1477180800,
52.9333,-1.5,1477267200,
52.9333,-1.5,1477353600,
52.9333,-1.5,1477440000,
52.9333,-1.5,1477526400,
52.9333,-1.5,1477612800,
52.9333,-1.5,1477699200,
52.9333,-1.5,1477785600,
52.9333,-1.5,1477872000,
52.9333,-1.5,1477958400,
52.9333,-1.5,1478044800,
52.9333,-1.5,1478131200,
52.9333,-1.5,1478217600,
52.9333,-1.5,1478304000,
52.9333,-1.5,1478390400,
52.9333,-1.5,1478476800,
52.9333,-1.5,1478563200,
52.9333,-1.5,1478649600,
52.9333,-1.5,1478736000,
52.9333,-1.5,1478822400,
52.9333,-1.5,1478908800,
52.9333,-1.5,1478995200,
52.9333,-1.5,1479081600,
52.9333,-1.5,1479168000,
52.9333,-1.5,1479254400,
52.9333,-1.5,1479340800,
52.9333,-1.5,1479427200,
52.9333,-1.5,1479513600,
52.9333,-1.5,1479600000,
52.9333,-1.5,1479686400,
52.9333,-1.5,1479772800,
52.9333,-1.5,1479859200,
52.9333,-1.5,1479945600,
52.9333,-1.5,1480032000,
52.9333,-1.5,1480118400,
52.9333,-1.5,1480204800,
52.9333,-1.5,1480291200,
52.9333,-1.5,1480377600,
52.9333,-1.5,1480464000,
52.9333,-1.5,1480550400,
52.9333,-1.5,1480636800,
52.9333,-1.5,1480723200,
52.9333,-1.5,1480809600,
52.9333,-1.5,1480896000,
52.9333,-1.5,1480982400,
52.9333,-1.5,1481068800,
52.9333,-1.5,1481155200,
52.9333,-1.5,1481241600,
52.9333,-1.5,1481328000,
52.9333,-1.5,1481414400,
52.9333,-1.5,1481500800,
52.9333,-1.5,1481587200,
52.9333,-1.5,1481673600,
52.9333,-1.5,1481760000,
52.9333,-1.5,1481846400,
52.9333,-1.5,1481932800,
52.9333,-1.5,1482019200,
52.9333,-1.5,1482105600,
52.9333,-1.5,1482192000,
52.9333,-1.5,1482278400,
52.9333,-1.5,1482364800,
52.9333,-1.5,1482451200,
52.9333,-1.5,1482537600,
52.9333,-1.5,1482624000,
52.9333,-1.5,1482710400,
52.9333,-1.5,1482796800,
52.9333,-1.5,1482883200,
52.9333,-1.5,1482969600,
52.9333,-1.5,1483056000,
52.9333,-1.5,1483142400,
52.9333,-1.5,1483228800,
52.9333,-1.5,1483315200,
52.9333,-1.5,1483401600,
52.9333,-1.5,1483488000,
52.9333,-1.5,1483574400,
52.9333,-1.5,1483660800,
52.9333,-1.5,1483747200,
52.9333,-1.5,1483833600,
52.9333,-1.5,1483920000,
52.9333,-1.5,1484006400,
52.9333,-1.5,1484092800,
52.9333,-1.5,1484179200,
52.9333,-1.5,1484265600,
52.9333,-1.5,1484352000,
52.9333,-1.5,1484438400,
52.9333,-1.5,1484524800,
52.9333,-1.5,1484611200,
52.9333,-1.5,1484697600,
52.9333,-1.5,1484784000,
52.9333,-1.5,1484870400,
52.9333,-1.5,1484956800,
52.9333,-1.5,1485043200,
52.9333,-1.5,1485129600,
52.9333,-1.5,1485216000,
52.9333,-1.5,1485302400,
52.9333,-1.5,1485388800,
52.9333,-1.5,1485475200,
52.9333,-1.5,1485561600,
52.9333,-1.5,1485648000,
52.9333,-1.5,1485734400,
52.9333,-1.5,1485820800,
52.9333,-1.5,1485907200,
52.9333,-1.5,1485993600,
52.9333,-1.5,1486080000,
52.9333,-1.5,1486166400,
52.9333,-1.5,1486252800,
52.9333,-1.5,1486339200,
52.9333,-1.5,1486425600,
52.9333,-1.5,1486512000,
52.9333,-1.5,1486598400,
52.9333,-1.5,1486684800,
52.9333,-1.5,1486771200,
52.9333,-1.5,1486857600,
52.9333,-1.5,1486944000,
52.9333,-1.5,1487030400,
52.9333,-1.5,1487116800,
52.9333,-1.5,1487203200,
52.9333,-1.5,1487289600,
52.9333,-1.5,1487376000,
52.9333,-1.5,1487462400,
52.9333,-1.5,1487548800,
52.9333,-1.5,1487635200,
52.9333,-1.5,1487721600,
52.9333,-1.5,1487808000,
52.9333,-1.5,1487894400,
52.9333,-1.5,1487980800,
52.9333,-1.5,1488067200,
52.9333,-1.5,1488153600,
52.9333,-1.5,1488240000,
52.9333,-1.5,1488326400,
52.9333,-1.5,1488412800,
52.9333,-1.5,1488499200,
52.9333,-1.5,1488585600,
52.9333,-1.5,1488672000,
52.9333,-1.5,1488758400,
52.9333,-1.5,1488844800,
52.9333,-1.5,1488931200,
52.9333,-1.5,1489017600,
52.9333,-1.5,1489104000,
52.9333,-1.5,1489190400,
52.9333,-1.5,1489276800,
52.9333,-1.5,1489363200,
52.9333,-1.5,1489449600,
52.9333,-1.5,1489536000,
52.9333,-1.5,1489622400,
52.9333,-1.5,1489708800,
52.9333,-1.5,1489795200,
52.9333,-1.5,1489881600,
52.9333,-1.5,1489968000,
52.9333,-1.5,1490054400,
52.9333,-1.5,1490140800,
52.9333,-1.5,1490227200,
52.9333,-1.5,1490313600,
52.9333,-1.5,1490400000,
52.9333,-1.5,1490486400,
52.9333,-1.5,1490572800,
52.9333,-1.5,1490659200,
52.9333,-1.5,1490745600,
52.9333,-1.5,1490832000,
52.9333,-1.5,1490918400,
52.9333,-1.5,1491004800,
52.9333,-1.5,1491091200,
52.9333,-1.5,1491177600,
52.9333,-1.5,1491264000,
52.9333,-1.5,1491350400,
52.9333,-1.5,1491436800,
52.9333,-1.5,1491523200,
52.9333,-1.5,1491609600,
52.9333,-1.5,1491696000,
52.9333,-1.5,1491782400,
52.9333,-1.5,1491868800,
52.9333,-1.5,1491955200,
52.9333,-1.5,1492041600,
52.9333,-1.5,1492128000,
52.9333,-1.5,1492214400,
52.9333,-1.5,1492300800,
52.9333,-1.5,1492387200,
52.9333,-1.5,1492473600,
52.9333,-1.5,1492560000,
52.9333,-1.5,1492646400,
52.9333,-1.5,1492732800,
52.9333,-1.5,1492819200,
52.9333,-1.5,1492905600,
52.9333,-1.5,1492992000,
52.9333,-1.5,1493078400,
52.9333,-1.5,1493164800,
52.9333,-1.5,1493251200,
52.9333,-1.5,1493337600,
52.9333,-1.5,1493424000,
52.9333,-1.5,1493510400,
52.9333,-1.5,1493596800,
52.9333,-1.5,1493683200,
52.9333,-1.5,1493769600,
52.9333,-1.5,1493856000,
52.9333,-1.5,1493942400,
52.9333,-1.5,1494028800,
52.9333,-1.5,1494115200,
52.9333,-1.5,1494201600,
52.9333,-1.5,1494288000,
52.9333,-1.5,1494374400,
52.9333,-1.5,1494460800,
52.9333,-1.5,1494547200,
52.9333,-1.5,1494633600,
52.9333,-1.5,1494720000,
52.9333,-1.5,1494806400,
52.9333,-1.5,1494892800,
52.9333,-1.5,1494979200,
52.9333,-1.5,1495065600,
52.9333,-1.5,1495152000,
52.9333,-1.5,1495238400,
52.9333,-1.5,1495324800,
52.9333,-1.5,1495411200,
52.9333,-1.5,1495497600,
52.9333,-1.5,1495584000,
52.9333,-1.5,1495670400,
52.9333,-1.5,1495756800,
52.9333,-1.5,1495843200,
52.9333,-1.5,1495929600,
52.9333,-1.5,1496016000,
52.9333,-1.5,1496102400,
52.9333,-1.5,1496188800,
52.9333,-1.5,1496275200,
52.9333,-1.5,1496361600,
52.9333,-1.5,1496448000,
52.9333,-1.5,1496534400,
52.9333,-1.5,1496620800,
52.9333,-1.5,1496707200,
52.9333,-1.5,1496793600,
52.9333,-1.5,1496880000,
52.9333,-1.5,1496966400,
52.9333,-1.5,1497052800,
52.9333,-1.5,1497139200,
52.9333,-1.5,1497225600,
52.9333,-1.5,1497312000,
52.9333,-1.5,1497398400,
52.9333,-1.5,1497484800,
52.9333,-1.5,1497571200,
52.9333,-1.5,1497657600,
52.9333,-1.5,1497744000,
52.9333,-1.5,1497830400,
52.9333,-1.5,1497916800,
52.9333,-1.5,1498003200,
52.9333,-1.5,1498089600,
52.9333,-1.5,1498176000,
52.9333,-1.5,1498262400,
52.9333,-1.5,1498348800,
52.9333,-1.5,1498435200,
52.9333,-1.5,1498521600,
52.9333,-1.5,1498608000,
52.9333,-1.5,1498694400,
52.9333,-1.5,1498780800,
52.9333,-1.5,1498867200,
52.9333,-1.5,1498953600,
52.9333,-1.5,1499040000,
52.9333,-1.5,1499126400,
52.9333,-1.5,1499212800,
52.9333,-1.5,1499299200,
52.9333,-1.5,1499385600,
52.9333,-1.5,1499472000,
52.9333,-1.5,1499558400,
52.9333,-1.5,1499644800,
52.9333,-1.5,1499731200,
52.9333,-1.5,1499817600,
52.9333,-1.5,1499904000,
52.9333,-1.5,1499990400,
52.9333,-1.5,1500076800,
52.9333,-1.5,1500163200,
52.9333,-1.5,1500249600,
52.9333,-1.5,1500336000,
52.9333,-1.5,1500422400,
52.9333,-1.5,1500508800,
52.9333,-1.5,1500595200,
52.9333,-1.5,1500681600,
52.9333,-1.5,1500768000,
52.9333,-1.5,1500854400,
52.9333,-1.5,1500940800,
52.9333,-1.5,1501027200,
52.9333,-1.5,1501113600,
52.9333,-1.5,1501200000,
52.9333,-1.5,1501286400,
52.9333,-1.5,1501372800,
52.9333,-1.5,1501459200,
52.9333,-1.5,1501545600,
52.9333,-1.5,1501632000,
52.9333,-1.5,1501718400,
52.9333,-1.5,1501804800,
52.9333,-1.5,1501891200,
52.9333,-1.5,1501977600,
52.9333,-1.5,1502064000,
52.9333,-1.5,1502150400,
52.9333,-1.5,1502236800,
52.9333,-1.5,1502323200,
52.9333,-1.5,1502409600,
52.9333,-1.5,1502496000,
52.9333,-1.5,1502582400,
52.9333,-1.5,1502668800,
52.9333,-1.5,1502755200,
52.9333,-1.5,1502841600,
52.9333,-1.5,1502928000,
52.9333,-1.5,1503014400,
52.9333,-1.5,1503100800,
52.9333,-1.5,1503187200,
52.9333,-1.5,1503273600,
52.9333,-1.5,1503360000,
52.9333,-1.5,1503446400,
52.9333,-1.5,1503532800,
52.9333,-1.5,1503619200,
52.9333,-1.5,1503705600,
52.9333,-1.5,1503792000,
52.9333,-1.5,1503878400,
52.9333,-1.5,1503964800,
52.9333,-1.5,1504051200,
52.9333,-1.5,1504137600,
52.9333,-1.5,1504224000,
52.9333,-1.5,1504310400,
52.9333,-1.5,1504396800,
52.9333,-1.5,1504483200,
52.9333,-1.5,1504569600,
52.9333,-1.5,1504656000,
52.9333,-1.5,1504742400,
52.9333,-1.5,1504828800,
52.9333,-1.5,1504915200,
52.9333,-1.5,1505001600,
52.9333,-1.5,1505088000,
52.9333,-1.5,1505174400,
52.9333,-1.5,1505260800,
52.9333,-1.5,1505347200,
52.9333,-1.5,1505433600,
52.9333,-1.5,1505520000,
52.9333,-1.5,1505606400,
52.9333,-1.5,1505692800,
52.9333,-1.5,1505779200,
52.9333,-1.5,1505865600,
52.9333,-1.5,1505952000,
52.9333,-1.5,1506038400,
52.9333,-1.5,1506124800,
52.9333,-1.5,1506211200,
52.9333,-1.5,1506297600,
52.9333,-1.5,1506384000,
52.9333,-1.5,1506470400,
52.9333,-1.5,1506556800,
52.9333,-1.5,1506643200,
52.9333,-1.5,1506729600,
52.9333,-1.5,1506816000,
52.9333,-1.5,1506902400,
52.9333,-1.5,1506988800,
52.9333,-1.5,1507075200,
52.9333,-1.5,1507161600,
52.9333,-1.5,1507248000,
52.9333,-1.5,1507334400,
52.9333,-1.5,1507420800,
52.9333,-1.5,1507507200,
52.9333,-1.5,1507593600,
52.9333,-1.5,1507680000,
52.9333,-1.5,1507766400,
52.9333,-1.5,1507852800,
52.9333,-1.5,1507939200,
52.9333,-1.5,1508025600,
52.9333,-1.5,1508112000,
52.9333,-1.5,1508198400,
52.9333,-1.5,1508284800,
52.9333,-1.5,1508371200,
52.9333,-1.5,1508457600,
52.9333,-1.5,1508544000,
52.9333,-1.5,1508630400,
52.9333,-1.5,1508716800,
52.9333,-1.5,1508803200,
52.9333,-1.5,1508889600,
52.9333,-1.5,1508976000,
52.9333,-1.5,1509062400,
52.9333,-1.5,1509148800,
52.9333,-1.5,1509235200,
52.9333,-1.5,1509321600,
52.9333,-1.5,1509408000,
52.9333,-1.5,1509494400,
52.9333,-1.5,1509580800,
52.9333,-1.5,1509667200,
52.9333,-1.5,1509753600,
52.9333,-1.5,1509840000,
52.9333,-1.5,1509926400,
52.9333,-1.5,1510012800,
52.9333,-1.5,1510099200,
52.9333,-1.5,1510185600,
52.9333,-1.5,1510272000,
52.9333,-1.5,1510358400,
52.9333,-1.5,1510444800,
52.9333,-1.5,1510531200,
52.9333,-1.5,1510617600,
52.9333,-1.5,1510704000,
52.9333,-1.5,1510790400,
52.9333,-1.5,1510876800,
52.9333,-1.5,1510963200,
52.9333,-1.5,1511049600,
52.9333,-1.5,1511136000,
52.9333,-1.5,1511222400,
52.9333,-1.5,1511308800,
52.9333,-1.5,1511395200,
52.9333,-1.5,1511481600,
52.9333,-1.5,1511568000,
52.9333,-1.5,1511654400,
52.9333,-1.5,1511740800,
52.9333,-1.5,1511827200,
52.9333,-1.5,1511913600,
52.9333,-1.5,1512000000,
52.9333,-1.5,1512086400,
52.9333,-1.5,1512172800,
52.9333,-1.5,1512259200,
52.9333,-1.5,1512345600,
52.9333,-1.5,1512432000,
52.9333,-1.5,1512518400,
52.9333,-1.5,1512604800,
52.9333,-1.5,1512691200,
52.9333,-1.5,1512777600,
52.9333,-1.5,1512864000,
52.9333,-1.5,1512950400,
52.9333,-1.5,1513036800,
52.9333,-1.5,1513123200,
52.9333,-1.5,1513209600,
52.9333,-1.5,1513296000,
52.9333,-1.5,1513382400,
52.9333,-1.5,1513468800,
52.9333,-1.5,1513555200,
52.9333,-1.5,1513641600,
52.9333,-1.5,1513728000,
52.9333,-1.5,1513814400,
52.9333,-1.5,1513900800,
52.9333,-1.5,1513987200,
52.9333,-1.5,1514073600,
52.9333,-1.5,1514160000,
52.9333,-1.5,1514246400,
52.9333,-1.5,1514332800,
52.9333,-1.5,1514419200,
52.9333,-1.5,1514505600,
52.9333,-1.5,1514592000,
52.9333,-1.5,1514678400,
52.9333,-1.5,1514764800,
52.9333,-1.5,1514851200,
52.9333,-1.5,1514937600,
52.9333,-1.5,1515024000,
52.9333,-1.5,1515110400,
52.9333,-1.5,1515196800,
52.9333,-1.5,1515283200,
52.9333,-1.5,1515369600,
52.9333,-1.5,1515456000,
52.9333,-1.5,1515542400,
52.9333,-1.5,1515628800,
52.9333,-1.5,1515715200,
52.9333,-1.5,1515801600,
52.9333,-1.5,1515888000,
52.9333,-1.5,1515974400,
52.9333,-1.5,1516060800,
52.9333,-1.5,1516147200,
52.9333,-1.5,1516233600,
52.9333,-1.5,1516320000,
52.9333,-1.5,1516406400,
52.9333,-1.5,1516492800,
52.9333,-1.5,1516579200,
52.9333,-1.5,1516665600,
52.9333,-1.5,1516752000,
52.9333,-1.5,1516838400,
52.9333,-1.5,1516924800,
52.9333,-1.5,1517011200,
52.9333,-1.5,1517097600,
52.9333,-1.5,1517184000,
52.9333,-1.5,1517270400,
52.9333,-1.5,1517356800,
52.9333,-1.5,1517443200,
52.9333,-1.5,1517529600,
52.9333,-1.5,1517616000,
52.9333,-1.5,1517702400,
52.9333,-1.5,1517788800,
52.9333,-1.5,1517875200,
52.9333,-1.5,1517961600,
52.9333,-1.5,1518048000,
52.9333,-1.5,1518134400,
52.9333,-1.5,1518220800,
52.9333,-1.5,1518307200,
52.9333,-1.5,1518393600,
52.9333,-1.5,1518480000,
52.9333,-1.5,1518566400,
52.9333,-1.5,1518652800,
52.9333,-1.5,1518739200,
52.9333,-1.5,1518825600,
52.9333,-1.5,1518912000,
52.9333,-1.5,1518998400,
52.9333,-1.5,1519084800,
52.9333,-1.5,1519171200,
52.9333,-1.5,1519257600,
52.9333,-1.5,1519344000,
52.9333,-1.5,1519430400,
52.9333,-1.5,1519516800,
52.9333,-1.5,1519603200,
52.9333,-1.5,1519689600,
52.9333,-1.5,1519776000,
52.9333,-1.5,1519862400,
52.9333,-1.5,1519948800,
52.9333,-1.5,1520035200,
52.9333,-1.5,1520121600,
52.9333,-1.5,1520208000,
52.9333,-1.5,1520294400,
52.9333,-1.5,1520380800,
52.9333,-1.5,1520467200,
52.9333,-1.5,1520553600,
52.9333,-1.5,1520640000,
52.9333,-1.5,1520726400,
52.9333,-1.5,1520812800,
52.9333,-1.5,1520899200,
52.9333,-1.5,1520985600,
52.9333,-1.5,1521072000,
52.9333,-1.5,1521158400,
52.9333,-1.5,1521244800,
52.9333,-1.5,1521331200,
52.9333,-1.5,1521417600,
52.9333,-1.5,1521504000,
52.9333,-1.5,1521590400,
52.9333,-1.5,1521676800,
52.9333,-1.5,1521763200,
52.9333,-1.5,1521849600,
52.9333,-1.5,1521936000,
52.9333,-1.5,1522022400,
52.9333,-1.5,1522108800,
52.9333,-1.5,1522195200,
52.9333,-1.5,1522281600,
52.9333,-1.5,1522368000,
52.9333,-1.5,1522454400,
52.9333,-1.5,1522540800,
52.9333,-1.5,1522627200,
52.9333,-1.5,1522713600,
52.9333,-1.5,1522800000,
52.9333,-1.5,1522886400,
52.9333,-1.5,1522972800,
52.9333,-1.5,1523059200,
52.9333,-1.5,1523145600,
52.9333,-1.5,1523232000,
52.9333,-1.5,1523318400,
52.9333,-1.5,1523404800,
52.9333,-1.5,1523491200,
52.9333,-1.5,1523577600,
52.9333,-1.5,1523664000,
52.9333,-1.5,1523750400,
52.9333,-1.5,1523836800,
52.9333,-1.5,1523923200,
52.9333,-1.5,1524009600,
52.9333,-1.5,1524096000,
52.9333,-1.5,1524182400,
52.9333,-1.5,1524268800,
52.9333,-1.5,1524355200,
52.9333,-1.5,1524441600,
52.9333,-1.5,1524528000,
52.9333,-1.5,1524614400,
52.9333,-1.5,1524700800,
52.9333,-1.5,1524787200,
52.9333,-1.5,1524873600,
52.9333,-1.5,1524960000,
52.9333,-1.5,1525046400,
52.9333,-1.5,1525132800,
52.9333,-1.5,1525219200,
52.9333,-1.5,1525305600,
52.9333,-1.5,1525392000,
52.9333,-1.5,1525478400,
52.9333,-1.5,1525564800,
52.9333,-1.5,1525651200,
52.9333,-1.5,1525737600,
52.9333,-1.5,1525824000,
52.9333,-1.5,1525910400,
52.9333,-1.5,1525996800,
52.9333,-1.5,1526083200,
52.9333,-1.5,1526169600,
52.9333,-1.5,1526256000,
52.9333,-1.5,1526342400,
52.9333,-1.5,1526428800,
52.9333,-1.5,1526515200,
52.9333,-1.5,1526601600,
52.9333,-1.5,1526688000,
52.9333,-1.5,1526774400,
52.9333,-1.5,1526860800,
52.9333,-1.5,1526947200,
52.9333,-1.5,1527033600,
52.9333,-1.5,1527120000,
52.9333,-1.5,1527206400,
52.9333,-1.5,1527292800,
52.9333,-1.5,1527379200,
52.9333,-1.5,1527465600,
52.9333,-1.5,1527552000,
52.9333,-1.5,1527638400,
52.9333,-1.5,1527724800,
52.9333,-1.5,1527811200,
52.9333,-1.5,1527897600,
52.9333,-1.5,1527984000,
52.9333,-1.5,1528070400,
52.9333,-1.5,1528156800,
52.9333,-1.5,1528243200,
52.9333,-1.5,1528329600,
52.9333,-1.5,1528416000,
52.9333,-1.5,1528502400,
52.9333,-1.5,1528588800,
52.9333,-1.5,1528675200,
52.9333,-1.5,1528761600,
52.9333,-1.5,1528848000,
52.9333,-1.5,1528934400,
52.9333,-1.5,1529020800,
52.9333,-1.5,1529107200,
52.9333,-1.5,1529193600,
52.9333,-1.5,1529280000,
52.9333,-1.5,1529366400,
52.9333,-1.5,1529452800,
52.9333,-1.5,1529539200,
52.9333,-1.5,1529625600,
52.9333,-1.5,1529712000,
52.9333,-1.5,1529798400,
52.9333,-1.5,1529884800,
52.9333,-1.5,1529971200,
52.9333,-1.5,1530057600,
52.9333,-1.5,1530144000,
52.9333,-1.5,1530230400,
52.9333,-1.5,1530316800,
52.9333,-1.5,1530403200,
52.9333,-1.5,1530489600,
52.9333,-1.5,1530576000,
52.9333,-1.5,1530662400,
52.9333,-1.5,1530748800,
52.9333,-1.5,1530835200,
52.9333,-1.5,1530921600,
52.9333,-1.5,1531008000,
52.9333,-1.5,1531094400,
52.9333,-1.5,1531180800,
52.9333,-1.5,1531267200,
52.9333,-1.5,1531353600,
52.9333,-1.5,1531440000,
52.9333,-1.5,1531526400,
52.9333,-1.5,1531612800,
52.9333,-1.5,1531699200,
52.9333,-1.5,1531785600,
52.9333,-1.5,1531872000,
52.9333,-1.5,1531958400,
52.9333,-1.5,1532044800,
52.9333,-1.5,1532131200,
52.9333,-1.5,1532217600,
52.9333,-1.5,1532304000,
52.9333,-1.5,1532390400,
52.9333,-1.5,1532476800,
52.9333,-1.5,1532563200,
52.9333,-1.5,1532649600,
52.9333,-1.5,1532736000,
52.9333,-1.5,1532822400,
52.9333,-1.5,1532908800,
52.9333,-1.5,1532995200,
52.9333,-1.5,1533081600,
52.9333,-1.5,1533168000,
52.9333,-1.5,1533254400,
52.9333,-1.5,1533340800,
52.9333,-1.5,1533427200,
52.9333,-1.5,1533513600,
52.9333,-1.5,1533600000,
52.9333,-1.5,1533686400,
52.9333,-1.5,1533772800,
52.9333,-1.5,1533859200,
52.9333,-1.5,1533945600,
52.9333,-1.5,1534032000,
52.9333,-1.5,1534118400,
52.9333,-1.5,1534204800,
52.9333,-1.5,1534291200,
52.9333,-1.5,1534377600,
52.9333,-1.5,1534464000,
52.9333,-1.5,1534550400,
52.9333,-1.5,1534636800,
52.9333,-1.5,1534723200,
52.9333,-1.5,1534809600,
52.9333,-1.5,1534896000,
52.9333,-1.5,1534982400,
52.9333,-1.5,1535068800,
52.9333,-1.5,1535155200,
52.9333,-1.5,1535241600,
52.9333,-1.5,1535328000,
52.9333,-1.5,1535414400,
52.9333,-1.5,1535500800,
52.9333,-1.5,1535587200,
52.9333,-1.5,1535673600,
52.9333,-1.5,1535760000,
52.9333,-1.5,1535846400,
52.9333,-1.5,1535932800,
52.9333,-1.5,1536019200,
52.9333,-1.5,1536105600,
52.9333,-1.5,1536192000,
52.9333,-1.5,1536278400,
52.9333,-1.5,1536364800,
52.9333,-1.5,1536451200,
52.9333,-1.5,1536537600,
52.9333,-1.5,1536624000,
52.9333,-1.5,1536710400,
52.9333,-1.5,1536796800,
52.9333,-1.5,1536883200,
52.9333,-1.5,1536969600,
52.9333,-1.5,1537056000,
52.9333,-1.5,1537142400,
52.9333,-1.5,1537228800,
52.9333,-1.5,1537315200,
52.9333,-1.5,1537401600,
52.9333,-1.5,1537488000,
52.9333,-1.5,1537574400,
52.9333,-1.5,1537660800,
52.9333,-1.5,1537747200,
52.9333,-1.5,1537833600,
52.9333,-1.5,1537920000,
52.9333,-1.5,1538006400,
52.9333,-1.5,1538092800,
52.9333,-1.5,1538179200,
52.9333,-1.5,1538265600,
52.9333,-1.5,1538352000,
52.9333,-1.5,1538438400,
52.9333,-1.5,1538524800,
52.9333,-1.5,1538611200,
52.9333,-1.5,1538697600,
52.9333,-1.5,1538784000,
52.9333,-1.5,1538870400,
52.9333,-1.5,1538956800,
52.9333,-1.5,1539043200,
52.9333,-1.5,1539129600,
52.9333,-1.5,1539216000,
52.9333,-1.5,1539302400,
52.9333,-1.5,1539388800,
